,salesdate,netsales
24756,2024-04-09,435.3
24757,2024-04-14,3548.1
24758,2024-04-15,3214.5
24759,2024-04-16,3573.1
24760,2024-04-17,2579.35
24761,2024-04-18,2516.9
24762,2024-04-20,2550.9
24763,2024-04-21,2489.6
24764,2024-04-22,2306.0
24765,2024-04-23,1412.8
24766,2024-04-24,2289.8
24767,2024-04-25,2428.7
24768,2024-04-27,2657.25
24769,2024-04-28,3623.9
24770,2024-04-29,2477.6
24771,2024-04-30,1354.15
24772,2024-05-01,2568.4
24773,2024-05-02,2162.9
24774,2024-05-04,1926.4
24775,2024-05-05,2868.2
24776,2024-05-06,2459.1
24777,2024-05-07,1589.5
24778,2024-05-08,1736.5
24779,2024-05-09,1868.4
24780,2024-05-11,4209.6
24781,2024-05-12,3538.9
24782,2024-05-13,2610.9
24783,2024-05-14,1880.65
24784,2024-05-15,1814.5
24785,2024-05-16,2360.75
24786,2024-05-18,3749.7
24787,2024-05-19,3927.2
24788,2024-05-20,2301.1
24789,2024-05-21,2525.05
24790,2024-05-22,3793.1
24791,2024-05-23,1920.9
24792,2024-05-25,3361.4
24793,2024-05-26,3608.3
24794,2024-05-27,3541.9
24795,2024-05-28,2535.3
24796,2024-05-29,2562.1
24797,2024-05-30,3595.9
24798,2024-06-01,3202.5
24799,2024-06-02,3252.7
24800,2024-06-03,4442.3
24801,2024-06-04,2934.3
24802,2024-06-05,1913.7
24803,2024-06-06,1420.1
24804,2024-06-08,3723.2
24805,2024-06-09,4334.9
24806,2024-06-10,2251.8
24807,2024-06-11,2438.0
24808,2024-06-12,2510.6
24809,2024-06-13,2103.1
24810,2024-06-14,1082.1
24811,2024-06-15,3247.9
24812,2024-06-16,2512.9
24813,2024-06-19,3218.1
24814,2024-06-20,2788.3
24815,2024-06-22,3237.9
24816,2024-06-23,4540.8
24817,2024-06-24,2955.1
24818,2024-06-25,1856.0
24819,2024-06-26,1977.8
24820,2024-06-27,2102.2
24821,2024-06-29,3773.45
24822,2024-06-30,4072.1
24823,2024-07-01,2689.6
24824,2024-07-02,2554.5
24825,2024-07-03,2191.7
24826,2024-07-04,2657.9
24827,2024-07-06,3868.0
24828,2024-07-07,2347.35
24829,2024-07-08,3647.9
24830,2024-07-09,2880.5
24831,2024-07-10,2646.5
24832,2024-07-11,2389.8
24833,2024-07-13,3948.6
24834,2024-07-14,3670.3
24835,2024-07-15,2564.9
24836,2024-07-16,2389.6
24837,2024-07-17,1993.4
24838,2024-07-18,2806.55
24839,2024-07-20,3977.5
24840,2024-07-21,4322.9
24841,2024-07-22,1924.4
24842,2024-07-23,2950.6
24843,2024-07-24,2530.4
24844,2024-07-25,0.0
24845,2024-07-28,5393.6
24846,2024-07-29,2746.0
24847,2024-07-30,2280.8
24848,2024-07-31,2220.7
24849,2024-08-01,2181.2
24850,2024-08-03,3706.5
24851,2024-08-04,4499.75
24852,2024-08-05,2637.65
24853,2024-08-06,2283.3
24854,2024-08-07,1909.6
24855,2024-08-08,1960.4
24856,2024-08-10,3623.8
24857,2024-08-11,3799.0
24858,2024-08-12,2299.7
24859,2024-08-13,2509.2
24860,2024-08-14,1899.4
24861,2024-08-15,1829.4
24862,2024-08-17,3395.7
24863,2024-08-18,3121.5
24864,2024-08-19,2401.35
24865,2024-08-20,2261.0
24866,2024-08-21,2150.85
24867,2024-08-22,1848.0
24868,2024-08-24,4655.55
24869,2024-08-25,5469.95
24870,2024-08-26,2607.5
24871,2024-08-27,1969.0
24872,2024-08-28,2168.9
24873,2024-08-29,2528.85
24874,2024-08-31,4135.9
24875,2024-09-01,4961.5
24876,2024-09-02,1657.9
24877,2024-09-03,2556.85
24878,2024-09-04,2142.35
24879,2024-09-05,2548.25
24880,2024-09-07,3892.4
24881,2024-09-08,3961.9
24882,2024-09-09,2571.4
24883,2024-09-10,2293.3
24884,2024-09-11,2557.35
24885,2024-09-12,2134.8
24886,2024-09-14,3075.95
24887,2024-09-15,3125.6
24888,2024-09-16,2811.9
24889,2024-09-17,2618.5
24890,2024-09-18,2825.3
24891,2024-09-19,2717.7
24892,2024-09-21,3011.15
24893,2024-09-22,3995.45
24894,2024-09-23,2559.35
24895,2024-09-24,2585.2
24896,2024-09-25,2264.45
24897,2024-09-26,2529.15
24898,2024-09-28,4456.6
24899,2024-09-29,3885.6
24900,2024-09-30,2519.4
24901,2024-10-01,2065.0
24902,2024-10-02,1720.2
24903,2024-10-03,1813.2
24904,2024-10-05,2685.7
24905,2024-10-06,3898.8
24906,2024-10-07,3154.8
24907,2024-10-08,2863.5
24908,2024-10-09,2289.9
24909,2024-10-10,2068.2
24910,2024-10-12,2817.2
24911,2024-10-13,4261.5
24912,2024-10-14,1974.6
24913,2024-10-15,2297.0
24914,2024-10-16,2435.1
24915,2024-10-17,2051.9
24916,2024-10-19,3407.3
24917,2024-10-20,3739.9
24918,2024-10-21,2200.6
24919,2024-10-22,1833.4
24920,2024-10-24,0.0
24921,2024-10-26,3778.9
24922,2024-10-27,3922.5
24923,2024-10-28,2273.9
24924,2024-10-29,2131.4
24925,2024-10-30,3246.2
24926,2024-10-31,3801.1
24927,2024-11-02,2235.8
24928,2024-11-03,4061.0
24929,2024-11-04,2480.6
24930,2024-11-05,2337.3
24931,2024-11-06,2488.4
24932,2024-11-07,2158.6
24933,2024-11-09,3316.7
24934,2024-11-10,4212.9
24935,2024-11-11,2026.9
24936,2024-11-12,2134.8
24937,2024-11-13,1931.9
24938,2024-11-14,2203.0
24939,2024-11-15,1262.2
24940,2024-11-16,4229.5
24941,2024-11-17,4054.0
24942,2024-11-18,2107.9
24943,2024-11-19,3180.4
24944,2024-11-20,1733.7
24945,2024-11-21,1779.1
24946,2024-11-22,1434.5
24947,2024-11-23,3375.3
24948,2024-11-24,3755.9
24949,2024-11-25,2243.0
24950,2024-11-26,2563.5
24951,2024-11-27,2311.4
24952,2024-11-28,1977.3
24953,2024-11-29,1220.7
24954,2024-11-30,3535.5
24955,2024-12-01,4036.9
24956,2024-12-02,2072.8
24957,2024-12-03,2078.2
24958,2024-12-04,1462.8
24959,2024-12-05,1850.0
24960,2024-12-06,1090.1
24961,2024-12-07,3711.5
24962,2024-12-08,4344.2
24963,2024-12-09,2073.3
24964,2024-12-10,1895.4
24965,2024-12-11,2963.1
24966,2024-12-12,1997.4
24967,2024-12-13,1423.1
24968,2024-12-14,3496.9
24969,2024-12-15,4003.9
24970,2024-12-16,2108.8
24971,2024-12-17,2017.7
24972,2024-12-18,1926.9
24973,2024-12-21,3308.3
24974,2024-12-22,3807.2
24975,2024-12-23,2469.5
24976,2024-12-24,2617.4
24977,2024-12-25,3322.9
24978,2024-12-26,3244.0
24979,2024-12-27,1748.3
24980,2024-12-28,2793.7
24981,2024-12-29,3749.9
24982,2024-12-30,2978.4
24983,2024-12-31,3148.6
25122,2024-01-01,4870.85
25123,2024-01-02,2800.0
25124,2024-01-03,2864.7
25125,2024-01-04,2092.05
25126,2024-01-06,3724.75
25127,2024-01-07,4698.6
25128,2024-01-08,2401.6
25129,2024-01-09,2420.1
25130,2024-01-10,2633.6
25131,2024-01-11,2569.2
25132,2024-01-13,3729.8
25133,2024-01-14,5164.5
25134,2024-01-15,2500.9
25135,2024-01-16,2233.1
25136,2024-01-17,2086.4
25137,2024-01-18,3110.6
25138,2024-01-20,4231.6
25139,2024-01-21,4368.9
25140,2024-01-22,2319.5
25141,2024-01-23,2631.3
25142,2024-01-24,3247.2
25143,2024-01-25,4663.2
25144,2024-01-27,3800.05
25145,2024-01-28,4742.6
25146,2024-01-29,2254.95
25147,2024-01-30,2332.4
25148,2024-01-31,2688.45
25149,2024-02-01,4024.0
25150,2024-02-03,3760.8
25151,2024-02-04,4081.9
25152,2024-02-05,2482.6
25153,2024-02-06,1954.8
25154,2024-02-07,2709.8
25155,2024-02-08,2832.5
25156,2024-02-10,4070.4
25157,2024-02-11,3745.9
25158,2024-02-12,3760.5
25159,2024-02-13,3130.25
25160,2024-02-14,2252.3
25161,2024-02-15,1946.6
25162,2024-02-17,3040.4
25163,2024-02-18,3265.0
25164,2024-02-19,2238.9
25165,2024-02-20,1912.2
25166,2024-02-21,2657.7
25167,2024-02-22,2367.5
25168,2024-02-24,3694.4
25169,2024-02-25,4273.1
25170,2024-02-26,3444.1
25171,2024-02-27,2893.2
25172,2024-02-28,2718.4
25173,2024-02-29,2840.85
25174,2024-03-01,2069.5
25175,2024-03-02,3622.6
25176,2024-03-03,4618.3
25177,2024-03-04,3400.85
25178,2024-03-05,2586.6
25179,2024-03-06,2409.0
25180,2024-03-07,2972.55
25181,2024-03-08,2532.1
25182,2024-03-09,4412.2
25183,2024-03-10,4988.1
25184,2024-03-11,2536.0
25185,2024-03-17,438.7
25186,2024-03-18,120.5
25187,2024-03-19,221.5
25188,2024-03-20,236.1
25189,2024-03-21,219.9
25190,2024-03-22,0.0
25191,2024-03-23,145.1
25192,2024-03-24,242.9
25193,2024-03-25,213.4
25194,2024-03-26,143.8
25195,2024-03-27,209.0
25196,2024-03-28,416.2
25197,2024-03-30,82.1
25198,2024-03-31,192.7
25199,2024-04-01,589.4
25200,2024-04-02,647.8
25201,2024-04-03,652.0
25202,2024-04-04,516.5
25203,2024-04-06,685.6
25204,2024-04-07,567.85
25205,2024-04-08,982.8
25206,2024-04-09,435.3
25207,2024-04-14,3548.1
25208,2024-04-15,3214.5
25209,2024-04-16,3573.1
25210,2024-04-17,2579.35
25211,2024-04-18,2516.9
25212,2024-04-20,2550.9
25213,2024-04-21,2489.6
25214,2024-04-22,2306.0
25215,2024-04-23,1412.8
25216,2024-04-24,2289.8
25217,2024-04-25,2428.7
25218,2024-04-27,2657.25
25219,2024-04-28,3623.9
25220,2024-04-29,2477.6
25221,2024-04-30,1354.15
25222,2024-05-01,2568.4
25223,2024-05-02,2162.9
25224,2024-05-04,1926.4
25225,2024-05-05,2868.2
25226,2024-05-06,2459.1
25227,2024-05-07,1589.5
25228,2024-05-08,1736.5
25229,2024-05-09,1868.4
25230,2024-05-11,4209.6
25231,2024-05-12,3538.9
25232,2024-05-13,2610.9
25233,2024-05-14,1880.65
25234,2024-05-15,1814.5
25235,2024-05-16,2360.75
25236,2024-05-18,3749.7
25237,2024-05-19,3927.2
25238,2024-05-20,2301.1
25239,2024-05-21,2525.05
25240,2024-05-22,3793.1
25241,2024-05-23,1920.9
25242,2024-05-25,3361.4
25243,2024-05-26,3608.3
25244,2024-05-27,3541.9
25245,2024-05-28,2535.3
25246,2024-05-29,2562.1
25247,2024-05-30,3595.9
25248,2024-06-01,3202.5
25249,2024-06-02,3252.7
25250,2024-06-03,4442.3
25251,2024-06-04,2934.3
25252,2024-06-05,1913.7
25253,2024-06-06,1420.1
25254,2024-06-08,3723.2
25255,2024-06-09,4334.9
25256,2024-06-10,2251.8
25257,2024-06-11,2438.0
25258,2024-06-12,2510.6
25259,2024-06-13,2103.1
25260,2024-06-14,1082.1
25261,2024-06-15,3247.9
25262,2024-06-16,2512.9
25263,2024-06-19,3218.1
25264,2024-06-20,2788.3
25265,2024-06-22,3237.9
25266,2024-06-23,4540.8
25267,2024-06-24,2955.1
25268,2024-06-25,1856.0
25269,2024-06-26,1977.8
25270,2024-06-27,2102.2
25271,2024-06-29,3773.45
25272,2024-06-30,4072.1
25273,2024-07-01,2689.6
25274,2024-07-02,2554.5
25275,2024-07-03,2191.7
25276,2024-07-04,2657.9
25277,2024-07-06,3868.0
25278,2024-07-07,2347.35
25279,2024-07-08,3647.9
25280,2024-07-09,2880.5
25281,2024-07-10,2646.5
25282,2024-07-11,2389.8
25283,2024-07-13,3948.6
25284,2024-07-14,3670.3
25285,2024-07-15,2564.9
25286,2024-07-16,2389.6
25287,2024-07-17,1993.4
25288,2024-07-18,2806.55
25289,2024-07-20,3977.5
25290,2024-07-21,4322.9
25291,2024-07-22,1924.4
25292,2024-07-23,2950.6
25293,2024-07-24,2530.4
25294,2024-07-25,0.0
25295,2024-07-28,5393.6
25296,2024-07-29,2746.0
25297,2024-07-30,2280.8
25298,2024-07-31,2220.7
25299,2024-08-01,2181.2
25300,2024-08-03,3706.5
25301,2024-08-04,4499.75
25302,2024-08-05,2637.65
25303,2024-08-06,2283.3
25304,2024-08-07,1909.6
25305,2024-08-08,1960.4
25306,2024-08-10,3623.8
25307,2024-08-11,3799.0
25308,2024-08-12,2299.7
25309,2024-08-13,2509.2
25310,2024-08-14,1899.4
25311,2024-08-15,1829.4
25312,2024-08-17,3395.7
25313,2024-08-18,3121.5
25314,2024-08-19,2401.35
25315,2024-08-20,2261.0
25316,2024-08-21,2150.85
25317,2024-08-22,1848.0
25318,2024-08-24,4655.55
25319,2024-08-25,5469.95
25320,2024-08-26,2607.5
25321,2024-08-27,1969.0
25322,2024-08-28,2168.9
25323,2024-08-29,2528.85
25324,2024-08-31,4135.9
25325,2024-09-01,4961.5
25326,2024-09-02,1657.9
25327,2024-09-03,2556.85
25328,2024-09-04,2142.35
25329,2024-09-05,2548.25
25330,2024-09-07,3892.4
25331,2024-09-08,3961.9
25332,2024-09-09,2571.4
25333,2024-09-10,2293.3
25334,2024-09-11,2557.35
25335,2024-09-12,2134.8
25336,2024-09-14,3075.95
25337,2024-09-15,3125.6
25338,2024-09-16,2811.9
25339,2024-09-17,2618.5
25340,2024-09-18,2825.3
25341,2024-09-19,2717.7
25342,2024-09-21,3011.15
25343,2024-09-22,3995.45
25344,2024-09-23,2559.35
25345,2024-09-24,2585.2
25346,2024-09-25,2264.45
25347,2024-09-26,2529.15
25348,2024-09-28,4456.6
25349,2024-09-29,3885.6
25350,2024-09-30,2519.4
25351,2024-10-01,2065.0
25352,2024-10-02,1720.2
25353,2024-10-03,1813.2
25354,2024-10-05,2685.7
25355,2024-10-06,3898.8
25356,2024-10-07,3154.8
25357,2024-10-08,2863.5
25358,2024-10-09,2289.9
25359,2024-10-10,2068.2
25360,2024-10-12,2817.2
25361,2024-10-13,4261.5
25362,2024-10-14,1974.6
25363,2024-10-15,2297.0
25364,2024-10-16,2435.1
25365,2024-10-17,2051.9
25366,2024-10-19,3407.3
25367,2024-10-20,3739.9
25368,2024-10-21,2200.6
25369,2024-10-22,1833.4
25370,2024-10-24,0.0
25371,2024-10-26,3778.9
25372,2024-10-27,3922.5
25373,2024-10-28,2273.9
25374,2024-10-29,2131.4
25375,2024-10-30,3246.2
25376,2024-10-31,3801.1
25573,2024-01-01,470.3
25574,2024-01-02,663.6
25575,2024-01-03,693.2
25576,2024-01-04,677.7
25577,2024-01-05,136.3
25578,2024-01-06,1118.4
25579,2024-01-07,1354.9
25580,2024-01-08,685.0
25581,2024-01-09,286.9
25582,2024-01-10,825.0
25583,2024-01-11,638.6
25584,2024-01-13,419.8
25585,2024-01-14,632.2
25586,2024-01-15,149.1
25587,2024-01-16,795.6
25588,2024-01-17,471.9
25589,2024-01-18,608.7
25590,2024-01-19,793.1
25591,2024-01-20,594.9
25592,2024-01-21,761.2
25593,2024-01-22,756.0
25594,2024-01-23,661.4
25595,2024-01-24,821.7
25596,2024-01-25,247.4
25597,2024-02-26,726.8
25598,2024-02-27,664.3
25599,2024-02-28,473.8
25600,2024-02-29,823.5
25601,2024-03-01,899.0
25602,2024-03-02,753.7
25603,2024-03-03,1302.5
25604,2024-03-04,606.3
25605,2024-03-05,799.8
25606,2024-03-06,618.6
25607,2024-03-07,615.8
25608,2024-03-09,659.7
25609,2024-03-10,620.4
25610,2024-03-16,2.0
25611,2024-03-17,100.1
25612,2024-03-18,57.3
25613,2024-03-19,115.7
25614,2024-03-20,51.4
25615,2024-03-21,47.7
25616,2024-03-22,117.8
25617,2024-03-23,193.5
25618,2024-03-24,221.2
25619,2024-03-25,117.7
25620,2024-03-27,44.0
25621,2024-03-28,41.9
25622,2024-04-13,1047.0
25623,2024-04-14,1070.5
25624,2024-04-15,900.3
25625,2024-04-16,862.8
25626,2024-04-17,1276.9
25627,2024-04-18,1243.0
25628,2024-04-19,987.4
25629,2024-04-20,987.7
25630,2024-04-21,1258.6
25631,2024-04-22,889.7
25632,2024-04-24,909.9
25633,2024-04-25,904.1
25634,2024-04-26,1045.8
25635,2024-04-27,1368.3
25636,2024-04-28,1732.0
25637,2024-04-29,1165.0
25638,2024-04-30,925.7
25639,2024-05-01,1405.5
25640,2024-05-02,1097.5
25641,2024-05-03,1019.3
25642,2024-05-04,969.5
25643,2024-05-05,2172.5
25644,2024-05-06,1317.4
25645,2024-05-08,641.8
25646,2024-05-09,748.4
25647,2024-05-10,980.1
25648,2024-05-11,1173.0
25649,2024-05-12,1641.7
25650,2024-05-13,878.5
25651,2024-05-14,815.7
25652,2024-05-15,511.1
25653,2024-05-16,744.5
25654,2024-05-17,882.8
25655,2024-05-18,1330.2
25656,2024-05-19,1481.2
25657,2024-05-20,764.1
25658,2024-05-22,891.1
25659,2024-05-23,928.4
25660,2024-05-24,1011.3
25661,2024-05-25,1262.9
25662,2024-05-26,1540.2
25663,2024-05-27,1295.2
25664,2024-05-28,821.2
25665,2024-05-29,1217.8
25666,2024-05-30,1154.6
25667,2024-05-31,1572.7
25668,2024-06-01,1614.3
25669,2024-06-02,1708.1
25670,2024-06-03,2138.4
25671,2024-06-05,816.2
25672,2024-06-06,852.8
25673,2024-06-07,1095.9
25674,2024-06-08,1044.1
25675,2024-06-09,1203.0
25676,2024-06-10,960.2
25677,2024-06-11,905.5
25678,2024-06-12,737.8
25679,2024-06-13,1116.9
25680,2024-06-14,1353.1
25681,2024-06-15,1354.7
25682,2024-06-16,2103.9
25683,2024-06-17,30.6
25684,2024-06-19,1038.2
25685,2024-06-20,1148.2
25686,2024-06-21,1399.6
25687,2024-06-22,1607.5
25688,2024-06-23,1723.1
25689,2024-06-24,1064.7
25690,2024-06-25,950.0
25691,2024-06-26,686.8
25692,2024-06-27,1065.9
25693,2024-06-28,1111.0
25694,2024-06-29,2027.7
25695,2024-06-30,1628.8
25696,2024-07-01,965.3
25697,2024-07-03,1297.1
25698,2024-07-04,1182.8
25699,2024-07-05,1068.5
25700,2024-07-06,1314.1
25701,2024-07-07,2055.9
25702,2024-07-08,1687.4
25703,2024-07-09,1226.2
25704,2024-07-10,899.4
25705,2024-07-11,945.6
25706,2024-07-12,891.9
25707,2024-07-13,1193.5
25708,2024-07-14,1593.7
25709,2024-07-15,674.7
25710,2024-07-18,1025.1
25711,2024-07-19,1537.3
25712,2024-07-20,1248.1
25713,2024-07-21,1778.5
25714,2024-07-22,897.0
25715,2024-07-23,844.7
25716,2024-07-24,1094.3
25717,2024-07-25,1279.2
25718,2024-07-26,1229.6
25719,2024-07-27,1238.7
25720,2024-07-28,1971.8
25721,2024-07-29,937.9
25722,2024-07-31,708.7
25723,2024-08-01,986.9
25724,2024-08-02,1194.6
25725,2024-08-03,1011.9
25726,2024-08-04,1203.0
25727,2024-08-05,1165.3
25728,2024-08-06,979.5
25729,2024-08-07,933.7
25730,2024-08-08,916.2
25731,2024-08-09,1056.8
25732,2024-08-10,1587.8
25733,2024-08-11,1660.4
25734,2024-08-12,1113.3
25735,2024-08-14,682.0
25736,2024-08-15,992.0
25737,2024-08-16,754.6
25738,2024-08-17,1212.5
25739,2024-08-18,1171.8
25740,2024-08-19,731.7
25741,2024-08-20,548.4
25742,2024-08-21,763.2
25743,2024-08-22,832.9
25744,2024-08-23,1092.3
25745,2024-08-24,1795.8
25746,2024-08-25,2010.4
25747,2024-08-26,1345.9
25748,2024-08-29,1138.2
25749,2024-08-30,1109.8
25750,2024-08-31,1629.6
25751,2024-09-01,1876.8
25752,2024-09-02,1082.8
25753,2024-09-03,1140.9
25754,2024-09-04,916.3
25755,2024-09-05,705.7
25756,2024-09-06,1156.6
25757,2024-09-07,1471.3
25758,2024-09-08,1441.8
25759,2024-09-09,764.6
25760,2024-09-11,847.1
25761,2024-09-12,1028.2
25762,2024-09-13,742.0
25763,2024-09-14,1274.6
25764,2024-09-15,1540.1
25765,2024-09-16,1342.6
25766,2024-09-17,1048.1
25767,2024-09-18,1054.8
25768,2024-09-19,1073.6
25769,2024-09-20,726.5
25770,2024-09-21,1102.3
25771,2024-09-22,1681.8
25772,2024-09-23,964.7
25773,2024-09-25,883.8
25774,2024-09-26,1106.6
25775,2024-09-27,517.5
25776,2024-09-29,1837.7
25777,2024-09-30,1029.6
25778,2024-10-01,1277.3
25779,2024-10-02,754.9
25780,2024-10-03,753.2
25781,2024-10-04,1147.0
25782,2024-10-05,1402.5
25783,2024-10-06,1736.2
25784,2024-10-08,988.3
25785,2024-10-09,843.6
25786,2024-10-10,856.6
25787,2024-10-11,1091.5
25788,2024-10-12,1420.5
25789,2024-10-13,1367.2
25790,2024-10-14,1330.7
25791,2024-10-15,823.6
25792,2024-10-16,764.0
25793,2024-10-17,870.1
25794,2024-10-18,798.2
25795,2024-10-19,1028.6
25796,2024-10-20,1619.1
25797,2024-10-22,618.3
25798,2024-10-23,742.4
25799,2024-10-24,1212.0
25800,2024-10-25,988.7
25801,2024-10-26,1320.45
25802,2024-10-27,1710.4
25803,2024-10-28,771.7
25804,2024-10-29,910.95
25805,2024-10-30,721.2
25806,2024-10-31,1458.15
25807,2024-11-01,1291.2
25808,2024-11-02,1769.8
25809,2024-11-03,1543.35
25810,2024-11-05,1032.3
25811,2024-11-06,649.9
25812,2024-11-07,794.9
25813,2024-11-08,963.1
25814,2024-11-09,1092.0
25815,2024-11-10,1149.0
25816,2024-11-11,860.2
25817,2024-11-12,427.2
25818,2024-11-13,924.6
25819,2024-11-14,691.8
25820,2024-11-15,866.2
25821,2024-11-16,1151.4
25822,2024-11-17,1286.6
25823,2024-11-19,659.7
25824,2024-11-20,535.4
25825,2024-11-21,721.2
25826,2024-11-22,997.1
25827,2024-11-23,1156.6
25828,2024-11-24,1091.9
25829,2024-11-25,1022.1
25830,2024-11-26,814.1
25831,2024-11-27,1109.9
25832,2024-11-28,983.2
25833,2024-11-29,797.1
25834,2024-11-30,1091.4
25835,2024-12-01,1642.5
25836,2024-12-03,788.7
25837,2024-12-04,578.6
25838,2024-12-05,911.1
25839,2024-12-06,849.5
25840,2024-12-07,1327.0
25841,2024-12-08,1240.1
25842,2024-12-09,1011.1
25843,2024-12-10,695.5
25844,2024-12-11,631.4
25845,2024-12-12,871.5
25846,2024-12-13,1069.3
25847,2024-12-14,1737.1
25848,2024-12-15,1037.2
25849,2024-12-17,800.4
25850,2024-12-18,828.7
25851,2024-12-19,1219.3
25852,2024-12-20,684.6
25853,2024-12-21,1481.7
25854,2024-12-22,1663.2
25855,2024-12-23,1551.3
25856,2024-12-24,1099.4
25857,2024-12-25,1263.2
25858,2024-12-26,385.6
25859,2024-12-27,831.3
25860,2024-12-28,1286.8
25861,2024-12-29,1166.0
25862,2024-12-31,923.4
26060,2024-01-01,470.3
26061,2024-01-02,663.6
26062,2024-01-03,693.2
26063,2024-01-04,677.7
26064,2024-01-05,136.3
26065,2024-01-06,1118.4
26066,2024-01-07,1354.9
26067,2024-01-08,685.0
26068,2024-01-09,286.9
26069,2024-01-10,825.0
26070,2024-01-11,638.6
26071,2024-01-13,419.8
26072,2024-01-14,632.2
26073,2024-01-15,149.1
26074,2024-01-16,795.6
26075,2024-01-17,471.9
26076,2024-01-18,608.7
26077,2024-01-19,793.1
26078,2024-01-20,594.9
26079,2024-01-21,761.2
26080,2024-01-22,756.0
26081,2024-01-23,661.4
26082,2024-01-24,821.7
26083,2024-01-25,247.4
26084,2024-02-26,726.8
26085,2024-02-27,664.3
26086,2024-02-28,473.8
26087,2024-02-29,823.5
26088,2024-03-01,899.0
26089,2024-03-02,753.7
26090,2024-03-03,1302.5
26091,2024-03-04,606.3
26092,2024-03-05,799.8
26093,2024-03-06,618.6
26094,2024-03-07,615.8
26095,2024-03-09,659.7
26096,2024-03-10,620.4
26097,2024-03-16,2.0
26098,2024-03-17,100.1
26099,2024-03-18,57.3
26100,2024-03-19,115.7
26101,2024-03-20,51.4
26102,2024-03-21,47.7
26103,2024-03-22,117.8
26104,2024-03-23,193.5
26105,2024-03-24,221.2
26106,2024-03-25,117.7
26107,2024-03-27,44.0
26108,2024-03-28,41.9
26109,2024-04-13,1047.0
26110,2024-04-14,1070.5
26111,2024-04-15,900.3
26112,2024-04-16,862.8
26113,2024-04-17,1276.9
26114,2024-04-18,1243.0
26115,2024-04-19,987.4
26116,2024-04-20,987.7
26117,2024-04-21,1258.6
26118,2024-04-22,889.7
26119,2024-04-24,909.9
26120,2024-04-25,904.1
26121,2024-04-26,1045.8
26122,2024-04-27,1368.3
26123,2024-04-28,1732.0
26124,2024-04-29,1165.0
26125,2024-04-30,925.7
26126,2024-05-01,1405.5
26127,2024-05-02,1097.5
26128,2024-05-03,1019.3
26129,2024-05-04,969.5
26130,2024-05-05,2172.5
26131,2024-05-06,1317.4
26132,2024-05-08,641.8
26133,2024-05-09,748.4
26134,2024-05-10,980.1
26135,2024-05-11,1173.0
26136,2024-05-12,1641.7
26137,2024-05-13,878.5
26138,2024-05-14,815.7
26139,2024-05-15,511.1
26140,2024-05-16,744.5
26141,2024-05-17,882.8
26142,2024-05-18,1330.2
26143,2024-05-19,1481.2
26144,2024-05-20,764.1
26145,2024-05-22,891.1
26146,2024-05-23,928.4
26147,2024-05-24,1011.3
26148,2024-05-25,1262.9
26149,2024-05-26,1540.2
26150,2024-05-27,1295.2
26151,2024-05-28,821.2
26152,2024-05-29,1217.8
26153,2024-05-30,1154.6
26154,2024-05-31,1572.7
26155,2024-06-01,1614.3
26156,2024-06-02,1708.1
26157,2024-06-03,2138.4
26158,2024-06-05,816.2
26159,2024-06-06,852.8
26160,2024-06-07,1095.9
26161,2024-06-08,1044.1
26162,2024-06-09,1203.0
26163,2024-06-10,960.2
26164,2024-06-11,905.5
26165,2024-06-12,737.8
26166,2024-06-13,1116.9
26167,2024-06-14,1353.1
26168,2024-06-15,1354.7
26169,2024-06-16,2103.9
26170,2024-06-17,30.6
26171,2024-06-19,1038.2
26172,2024-06-20,1148.2
26173,2024-06-21,1399.6
26174,2024-06-22,1607.5
26175,2024-06-23,1723.1
26176,2024-06-24,1064.7
26177,2024-06-25,950.0
26178,2024-06-26,686.8
26179,2024-06-27,1065.9
26180,2024-06-28,1111.0
26181,2024-06-29,2027.7
26182,2024-06-30,1628.8
26183,2024-07-01,965.3
26184,2024-07-03,1297.1
26185,2024-07-04,1182.8
26186,2024-07-05,1068.5
26187,2024-07-06,1314.1
26188,2024-07-07,2055.9
26189,2024-07-08,1687.4
26190,2024-07-09,1226.2
26191,2024-07-10,899.4
26192,2024-07-11,945.6
26193,2024-07-12,891.9
26194,2024-07-13,1193.5
26195,2024-07-14,1593.7
26196,2024-07-15,674.7
26197,2024-07-18,1025.1
26198,2024-07-19,1537.3
26199,2024-07-20,1248.1
26200,2024-07-21,1778.5
26201,2024-07-22,897.0
26202,2024-07-23,844.7
26203,2024-07-24,1094.3
26204,2024-07-25,1279.2
26205,2024-07-26,1229.6
26206,2024-07-27,1238.7
26207,2024-07-28,1971.8
